barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,_id,needsFetchReviewReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,pointsEarned,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId
null,COMP BOOK,0.5,0.5,null,1233,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,0.5,COMP BOOK,null,null,null,null,null,null,null,null,null,null
null,COMP BOOK,0.5,0.5,null,1234,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,0.5,COMP BOOK,null,null,null,null,null,null,null,null,null,null
null,COMP BOOK,0.5,0.5,null,1235,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,0.5,COMP BOOK,null,null,null,null,null,null,null,null,null,null
null,COMP BOOK,0.5,0.5,null,1236,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,0.5,COMP BOOK,null,null,null,null,null,null,null,null,null,null
null,COMP BOOK,0.5,0.5,null,1237,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,0.5,COMP BOOK,null,null,null,null,null,null,null,null,null,null
null,COMP BOOK,0.5,0.5,null,1238,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,0.5,COMP BOOK,null,null,null,null,null,null,null,null,null,null
null,COMP BOOK,0.5,0.5,null,1239,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,0.5,COMP BOOK,null,null,null,null,null,null,null,null,null,null
null,COMP BOOK,0.5,0.5,null,1240,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,0.5,COMP BOOK,null,null,null,null,null,null,null,null,null,null
null,COMP BOOK,0.5,0.5,null,1241,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,0.5,COMP BOOK,null,null,null,null,null,null,null,null,null,null
null,COMP BOOK,0.5,0.5,null,1242,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,0.5,COMP BOOK,null,null,null,null,null,null,null,null,null,null
null,COMP BOOK,0.5,0.5,null,1243,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,0.5,COMP BOOK,null,null,null,null,null,null,null,null,null,null
null,COMP BOOK,0.5,0.5,null,1244,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,0.5,COMP BOOK,null,null,null,null,null,null,null,null,null,null
null,COMP BOOK,0.5,0.5,null,1245,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,0.5,COMP BOOK,null,null,null,null,null,null,null,null,null,null
null,COMP BOOK,0.5,0.5,null,1246,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,0.5,COMP BOOK,null,null,null,null,null,null,null,null,null,null
null,COMP BOOK,0.5,0.5,null,1247,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,0.5,COMP BOOK,null,null,null,null,null,null,null,null,null,null
null,COMP BOOK,0.5,0.5,null,1248,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,0.5,COMP BOOK,null,null,null,null,null,null,null,null,null,null
51611165893,Coleman All Natural Bacon - Hickory Smoked,23.96,23.96,null,1249,null,2,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,COLEMAN NATURAL,OSCAR MAYER BACON,23.96,COLEMAN BA,null,null,null,null,null,null,null,null,null,null
null,JIMMY DEAN,13.96,13.96,null,1252,null,2,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,JIMMY DEAN,OSCAR MAYER SAUSAGE LINK,13.96,JIMMY DEAN,null,null,null,null,null,null,null,null,null,null
23572500000,Signature Roast Beef,53.91,53.91,null,1255,null,3,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,SIGNATURE,null,53.91,SIG FRM BE,null,null,null,null,null,null,null,null,null,null
null,Jalapeno Peppers,2.69,2.69,null,1258,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,2.69,JALAPENO PEPPERS,null,null,null,null,null,null,null,null,null,null
71279275024,Fresh Express Sweet Red Butter & Baby Spinach,17.16,17.16,null,1260,null,2,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,FRESH EXPRESS,null,17.16,FRSH EXP S,null,null,null,null,null,null,null,null,null,null
null,Raspberries,10,10,null,1263,null,2,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,10,RASPBERRIE,null,null,null,null,null,null,null,null,null,null
null,Strawberries,5.99,5.99,null,1266,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,5.99,STRAWBERRIES 1LB,null,null,null,null,null,null,null,null,null,null
12000171864,Diet Pepsi Classic Taste Soda - 12 Pack Cans,8.99,8.99,null,1268,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,DIET PEPSI 12 OZ 12 PACK,null,null,null,null,PEPSI,null,8.99,PEPSI DIET SODA,null,null,null,null,null,null,null,null,null,DIET PEPSI 12 OZ 12 PACK
12000000171,Pepsi Cola,8.99,8.99,null,1270,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,PEPSI 12 OZ 24+ COUNT,null,null,null,null,PEPSI,null,8.99,PEPSI,null,null,null,null,null,null,null,null,null,PEPSI 12 OZ 24+ COUNT
12000010736,Mountain Dew Game Fuel Citrus Cherry Soda,35.96,35.96,null,1272,null,2,null,null,null,null,600f0cc70a720f053500002c,null,null,null,MOUNTAIN DEW CITRUS CHERRY 12 OZ,null,null,null,null,MOUNTAIN DEW,null,35.96,MOUNTAIN D,null,null,null,null,null,null,null,null,null,MOUNTAIN DEW CITRUS CHERRY 12 OZ
null,Sparkling Water,80,80,null,1275,null,8,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,80,SPARKLING,null,null,null,null,null,null,null,null,null,null
null,Sparkling Water,5,5,null,1278,null,2,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,5,SPARKLING,null,null,null,null,null,null,null,null,null,null
null,GRAPE RASP,11.25,11.25,null,1281,null,3,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,11.25,GRAPE RASP,null,null,null,null,null,null,null,null,null,null
null,SIG CRAN RSP JUICE,1.69,1.69,null,1284,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,1.69,SIG CRAN RSP JUICE,null,null,null,null,null,null,null,null,null,null
null,PORK SAUSAGE ROLL,5.99,5.99,null,1285,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,KROGER,null,5.99,PORK SAUSAGE ROLL,null,null,null,null,null,null,null,null,null,null
null,Pork Sausage,5.99,5.99,null,1287,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,5.99,PORK SAUSAGE RULL,null,null,null,null,null,null,null,null,null,null
null,SIG CLAMSHELL50/50,4.99,4.99,null,1289,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,4.99,SIG CLAMSHELL50/50,null,null,null,null,null,null,null,null,null,null
null,Romaine Hearts,2.99,2.99,null,1291,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,2.99,ROMAINE HEARTS 3CT,null,null,null,null,null,null,null,null,null,null
null,Roasted Salted Mixed Nuts,2.99,2.99,null,1293,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,2.99,RSTD & SALTED NUTS,null,null,null,null,null,null,null,null,null,null
4061,Iceberg Lettuce,1.49,1.49,null,1295,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,1.49,ICEBERG LETTUCE,null,null,null,null,null,null,null,null,null,null
null,Yellow Bell Pepper,15,15,null,1297,null,3,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,15,YELLOW BEL,null,null,null,null,null,null,null,null,null,null
null,Strawberries,7.98,7.98,null,1300,null,2,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,7.98,STRAWBERRI,null,null,null,null,null,null,null,null,null,null
71840205009,Marie's Coleslaw Dressing,14,14,null,1303,null,2,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,MARIE'S,null,14,MARIES COL,null,null,null,null,null,null,null,null,null,null
77661137833,Litehouse Sweet Onion With Dijon Dressing & Marinade,3.99,3.99,null,1306,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,LITEHOUSE,null,3.99,LITEHSE SWT ON DRS,null,null,null,null,null,null,null,null,null,null
77661120460,Litehouse Freeze Dried Italian Blend,3.99,3.99,null,1308,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,LITEHOUSE,A.1. DRY RUB,3.99,LITEHOUSE ITALIAN,null,null,null,null,null,null,null,null,null,null
null,KIT KAT BUNN,13.48,13.48,null,1310,null,2,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,KIT KAT,null,13.48,KIT KAT BUNN,null,null,null,null,null,null,null,null,null,null
null,KIT KAT BUNN,13.48,13.48,null,1313,null,2,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,KIT KAT,null,13.48,KIT KAT BUNN,null,null,null,null,null,null,null,null,null,null
null,CADBURY EGG,100.48,100.48,null,1316,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,CADBURY,null,100.48,CADBURY EGG,null,null,null,null,null,null,null,null,null,null
null,LEGO FRIENDS,5.58,5.58,null,1318,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,5.58,LEGO FRIENDS,null,null,null,null,null,null,null,null,null,null
4131,Large Fuji Apples,7.3,7.3,null,1320,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,7.3,APL FUJI,null,null,null,null,null,null,null,null,null,null
4053,Large Lemons,20,20,null,1321,null,4,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,20,LEMONS,null,null,null,null,null,null,null,null,null,null
null,STACARR MRKTP C,0,0,null,1323,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,null,STACARR MRKTP C,null,null,null,null,null,null,null,null,null,null
null,C TGGS,2.89,2.89,null,1324,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,2.89,C TGGS,null,null,null,null,null,null,null,null,null,null
null,Salsa Mild,3.66,3.66,null,1325,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,3.66,ACV SA SA MILD,null,null,null,null,null,null,null,null,null,null
null,D NI SROOIMIE,3.39,3.39,null,1326,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,3.39,D NI SROOIMIE,null,null,null,null,null,null,null,null,null,null
null,5 P E IRU M MLLX,3.49,3.49,null,1327,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,3.49,5 P E IRU M MLLX,null,null,null,null,null,null,null,null,null,null
34000040476,Cadbury Dairy Milk Caramello Bar,4.66,4.66,null,1328,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,CARAMELLO,null,4.66,04R D CMO MI K,null,null,null,null,null,null,null,null,null,null
null,CALFIA ALMO MIK,4.29,4.29,null,1329,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,CALIFIA FARMS,null,4.29,CALFIA ALMO MIK,null,null,null,null,null,null,null,null,null,null
null,TII ODX SR CREAM,1.79,1.79,null,1330,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,1.79,TII ODX SR CREAM,null,null,null,null,null,null,null,null,null,null
null,40 HVM CRM,4.99,4.99,null,1331,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,4.99,40 HVM CRM,null,null,null,null,null,null,null,null,null,null
null,MOOX YOOURT,0.69,0.69,null,1332,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,0.69,MOOX YOOURT,null,null,null,null,null,null,null,null,null,null
null,LIAAMOO YOOURT,0.69,0.69,null,1333,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,0.69,LIAAMOO YOOURT,null,null,null,null,null,null,null,null,null,null
null,TIIIAMOO 103URT,0.69,0.69,null,1334,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,0.69,TIIIAMOO 103URT,null,null,null,null,null,null,null,null,null,null
null,TICTAMOOX YO3RT,0.69,0.69,null,1335,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,0.69,TICTAMOOX YO3RT,null,null,null,null,null,null,null,null,null,null
null,TILIA 005 YOGURT,0.89,0.89,null,1336,null,1,null,null,null,null,600f0cc70a720f053500002c,null,null,null,null,null,null,null,null,null,null,0.89,TILIA 005 YOGURT,null,null,null,null,null,null,null,null,null,null
21000054473,null,9.99,9.99,null,1,null,1,null,null,null,null,600f48750a7214ada2000041,null,null,null,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,null,null,null,null,null,null,null,null,null,null,null,TRUE,null,null,null,null,null
21000054473,null,9.99,9.99,null,2,null,1,null,null,null,null,600f48750a7214ada2000041,null,null,null,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,null,null,null,null,null,null,null,null,null,null,null,TRUE,null,null,null,null,null
21000054473,null,9.99,9.99,null,3,null,1,null,null,null,null,600f48750a7214ada2000041,null,null,null,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,null,null,null,null,null,null,null,null,null,null,null,TRUE,null,null,null,null,null
21000054473,null,9.99,9.99,null,4,null,1,null,null,null,null,600f48750a7214ada2000041,null,null,null,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,null,null,null,null,null,null,null,null,null,null,null,TRUE,null,null,null,null,null
21000054473,null,9.99,9.99,null,5,null,1,null,null,null,null,600f48750a7214ada2000041,null,null,null,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,null,null,null,null,null,null,null,null,null,null,null,TRUE,null,null,null,null,null
21000054473,null,9.99,9.99,null,6,null,1,null,null,null,null,600f48750a7214ada2000041,null,null,null,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,null,null,null,null,null,null,null,null,null,null,null,TRUE,null,null,null,null,null
21000054473,null,9.99,9.99,null,7,null,1,null,null,null,null,600f48750a7214ada2000041,null,null,null,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,null,null,null,null,null,null,null,null,null,null,null,TRUE,null,null,null,null,null
21000054473,null,9.99,9.99,null,8,null,1,null,null,null,null,600f48750a7214ada2000041,null,null,null,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,null,null,null,null,null,null,null,null,null,null,null,TRUE,null,null,null,null,null
21000054473,null,9.99,9.99,null,9,null,1,null,null,null,null,600f48750a7214ada2000041,null,null,null,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,null,null,null,null,null,null,null,null,null,null,null,TRUE,null,null,null,null,null
43000079232,COOL WHIP Whipped Topping 4-Pack Original 4-8 OZ Cups,1,1,null,1,null,1,null,null,null,null,600f41e60a720f0535000033,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
29000020351,P3 Peanuts Ham Jerky Sunflower Kernels Portable Protein Pack - 5.4oz - 3ct,9.99,9.99,null,1,null,1,null,null,null,null,600ed4d90a7214ada200001c,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER P3,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50,800,null,null,null,null,null,null
29000020351,P3 Peanuts Ham Jerky Sunflower Kernels Portable Protein Pack - 5.4oz - 3ct,9.99,9.99,null,2,null,1,null,null,null,null,600ed4d90a7214ada200001c,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER P3,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50,800,null,null,null,null,null,null
29000020351,P3 Peanuts Ham Jerky Sunflower Kernels Portable Protein Pack - 5.4oz - 3ct,9.99,9.99,null,3,null,1,null,null,null,null,600ed4d90a7214ada200001c,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER P3,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50,800,null,null,null,null,null,null
29000020351,P3 Peanuts Ham Jerky Sunflower Kernels Portable Protein Pack - 5.4oz - 3ct,9.99,9.99,null,4,null,1,null,null,null,null,600ed4d90a7214ada200001c,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER P3,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50,800,null,null,null,null,null,null
29000020351,P3 Peanuts Ham Jerky Sunflower Kernels Portable Protein Pack - 5.4oz - 3ct,9.99,9.99,null,5,null,1,null,null,null,null,600ed4d90a7214ada200001c,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER P3,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50,800,null,null,null,null,null,null
43000200520,JELL-O GELATIN RASPBERRY 6 OZ BOX,9.99,9.99,null,1,null,1,null,null,null,null,600f42050a7214ada200003b,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
43000200520,JELL-O GELATIN RASPBERRY 6 OZ BOX,9.99,9.99,null,2,null,1,null,null,null,null,600f42050a7214ada200003b,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
43000200520,JELL-O GELATIN RASPBERRY 6 OZ BOX,9.99,9.99,null,3,null,1,null,null,null,null,600f42050a7214ada200003b,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
43000200520,JELL-O GELATIN RASPBERRY 6 OZ BOX,9.99,9.99,null,4,null,1,null,null,null,null,600f42050a7214ada200003b,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
