bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,createDate1,dateScanned1,finishedDate1,modifyDate1,pointsAwardedDate1,purchaseDate1,id_oid
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,11-02-2021 21:57,11-02-2021 21:57,null,11-02-2021 21:57,null,null,6025a8580a720f05a8000270
5,All-receipts receipt bonus,5,5,FINISHED,26,602558b1efa60114d20e5dc7,11-02-2021 16:17,11-02-2021 16:17,11-02-2021 16:17,11-02-2021 16:18,11-02-2021 16:17,11-02-2021 00:00,602558b60a7214d8e9000266
500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500,2,FINISHED,1,60253861efa6017a44dc6b50,11-02-2021 14:00,11-02-2021 14:00,11-02-2021 14:00,11-02-2021 14:00,11-02-2021 14:00,10-02-2021 14:00,6025386a0a7214d8e9000241
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,11-02-2021 17:27,11-02-2021 17:27,null,11-02-2021 17:27,null,null,602569060a720f05a8000258
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,11-02-2021 04:42,11-02-2021 04:42,null,11-02-2021 04:42,null,null,6024b5b70a720f05a80001d6
25,COMPLETE_NONPARTNER_RECEIPT,25,1,FINISHED,10,60253861efa6017a44dc6b50,11-02-2021 14:01,11-02-2021 14:01,11-02-2021 14:01,11-02-2021 14:01,11-02-2021 14:01,04-02-2021 00:00,602538b30a7214d8e9000248
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,11-02-2021 09:22,11-02-2021 09:22,null,11-02-2021 09:22,null,null,6024f7570a7214d8e900021f
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,11-02-2021 19:27,11-02-2021 19:27,null,11-02-2021 19:27,null,null,602585240a720f05a8000263
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,11-02-2021 15:52,11-02-2021 15:52,null,11-02-2021 15:52,null,null,602552c10a7214d8e9000255
5,All-receipts receipt bonus,5,1,FINISHED,2.23,60253861efa6017a44dc6b50,11-02-2021 14:00,11-02-2021 14:00,11-02-2021 14:00,11-02-2021 14:00,11-02-2021 14:00,11-02-2021 14:00,602538740a7214d8e9000246
500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3500,5,FINISHED,20,60253891b54593795bf69242,11-02-2021 14:00,11-02-2021 14:00,11-02-2021 14:00,11-02-2021 14:00,11-02-2021 14:00,11-02-2021 00:00,602538920a720f05a8000216
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,11-02-2021 08:57,11-02-2021 08:57,null,11-02-2021 08:57,null,null,6024f17d0a720f05a80001ee
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,11-02-2021 22:42,11-02-2021 22:42,null,11-02-2021 22:42,null,null,6025b2e10a7214d8e90002a3
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,11-02-2021 23:47,11-02-2021 23:47,null,11-02-2021 23:47,null,null,6025c21e0a7214d8e90002ad
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,11-02-2021 03:52,11-02-2021 03:52,null,11-02-2021 03:52,null,null,6024aa030a720f05a80001d0
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,11-02-2021 18:12,11-02-2021 18:12,null,11-02-2021 18:12,null,null,602573920a720f05a800025d
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,11-02-2021 19:12,11-02-2021 19:12,null,11-02-2021 19:12,null,null,602581a10a720f05a8000262
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,11-02-2021 12:42,11-02-2021 12:42,null,11-02-2021 12:42,null,null,6025263b0a720f05a80001ff
5,All-receipts receipt bonus,5,2,FINISHED,1,60255883efa60114d20e5d4e,11-02-2021 16:17,11-02-2021 16:17,11-02-2021 16:17,11-02-2021 16:17,11-02-2021 16:17,10-02-2021 16:17,602558a90a720f05a8000240
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,11-02-2021 11:32,11-02-2021 11:32,null,11-02-2021 11:32,null,null,602515cf0a7214d8e9000231
5,All-receipts receipt bonus,5,2,FINISHED,23,60253891b54593795bf69242,11-02-2021 14:00,11-02-2021 14:00,11-02-2021 14:00,11-02-2021 14:00,11-02-2021 14:00,11-02-2021 00:00,602538960a720f05a800021b
150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",150,2,FINISHED,26,602558b1efa60114d20e5dc7,11-02-2021 16:17,11-02-2021 16:17,11-02-2021 16:17,11-02-2021 16:18,11-02-2021 16:17,11-02-2021 00:00,602558b40a7214d8e9000263
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,11-02-2021 15:12,11-02-2021 15:12,null,11-02-2021 15:12,null,null,6025495f0a720f05a8000231
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,12-02-2021 03:57,12-02-2021 03:57,null,12-02-2021 03:57,null,null,6025fcb40a7214d8e90002c3
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,12-02-2021 21:12,12-02-2021 21:12,null,12-02-2021 21:12,null,null,6026ef4b0a7214d8e9000349
5,All-receipts receipt bonus,5,2,FINISHED,11,54943462e4b07e684157a532,12-02-2021 14:11,12-02-2021 14:11,12-02-2021 14:11,12-02-2021 14:12,12-02-2021 14:11,11-02-2021 14:11,60268cab0a7214d8e9000315
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,12-02-2021 13:47,12-02-2021 13:47,null,12-02-2021 13:47,null,null,602686ff0a7214d8e9000301
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,12-02-2021 06:42,12-02-2021 06:42,null,12-02-2021 06:42,null,null,602623610a720f05a80002a2
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,12-02-2021 12:52,12-02-2021 12:52,null,12-02-2021 12:52,null,null,60267a190a7214d8e90002fa
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,12-02-2021 22:07,12-02-2021 22:07,null,12-02-2021 22:07,null,null,6026fc2f0a720f05a8000311
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,12-02-2021 13:02,12-02-2021 13:02,null,12-02-2021 13:02,null,null,60267c710a720f05a80002c9
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,12-02-2021 00:42,12-02-2021 00:42,null,12-02-2021 00:42,null,null,6025cf030a7214d8e90002b2
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,12-02-2021 14:52,12-02-2021 14:52,null,12-02-2021 14:52,null,null,6026963b0a7214d8e900031a
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,12-02-2021 04:02,12-02-2021 04:02,null,12-02-2021 04:02,null,null,6025fde20a720f05a8000294
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,12-02-2021 01:32,12-02-2021 01:32,null,12-02-2021 01:32,null,null,6025dabc0a720f05a8000283
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,12-02-2021 08:32,12-02-2021 08:32,null,12-02-2021 08:32,null,null,60263d290a7214d8e90002e3
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,12-02-2021 09:02,12-02-2021 09:02,null,12-02-2021 09:02,null,null,602644300a720f05a80002af
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,12-02-2021 21:17,12-02-2021 21:17,null,12-02-2021 21:17,null,null,6026f0780a720f05a800030c
25,COMPLETE_NONPARTNER_RECEIPT,35,1,FINISHED,1,60268c69efa6011bb151075f,12-02-2021 14:11,12-02-2021 14:11,12-02-2021 14:12,12-02-2021 14:12,12-02-2021 14:12,11-02-2021 14:11,60268caf0a720f05a80002e2
100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",100,3,FINISHED,29,60268c7bb545931ac63683af,12-02-2021 14:11,12-02-2021 14:11,12-02-2021 14:11,12-02-2021 14:11,12-02-2021 14:11,12-02-2021 00:00,60268c7e0a7214d8e9000309
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,12-02-2021 12:17,12-02-2021 12:17,null,12-02-2021 12:17,null,null,602671e50a720f05a80002c4
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,12-02-2021 07:47,12-02-2021 07:47,null,12-02-2021 07:47,null,null,6026329d0a720f05a80002a7
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,12-02-2021 09:32,12-02-2021 09:32,null,12-02-2021 09:32,null,null,60264b390a720f05a80002b0
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,12-02-2021 10:57,12-02-2021 10:57,null,12-02-2021 10:57,null,null,60265f250a720f05a80002ba
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",850,1,FINISHED,25,60268c78efa6011bb151077d,12-02-2021 14:11,12-02-2021 14:11,12-02-2021 14:11,12-02-2021 14:11,12-02-2021 14:11,12-02-2021 00:00,60268c790a7214d8e9000306
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,12-02-2021 13:07,12-02-2021 13:07,null,12-02-2021 13:07,null,null,60267d9d0a7214d8e90002fb
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,12-02-2021 03:07,12-02-2021 03:07,null,12-02-2021 03:07,null,null,6025f0fe0a720f05a800028f
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,12-02-2021 11:32,12-02-2021 11:32,null,12-02-2021 11:32,null,null,602667590a7214d8e90002f3
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,12-02-2021 18:07,12-02-2021 18:07,null,12-02-2021 18:07,null,null,6026c3f00a7214d8e9000337
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,12-02-2021 21:27,12-02-2021 21:27,null,12-02-2021 21:27,null,null,6026f2cd0a7214d8e900034b
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,12-02-2021 19:52,12-02-2021 19:52,null,12-02-2021 19:52,null,null,6026dc8a0a7214d8e9000343
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,12-02-2021 17:13,12-02-2021 17:13,null,12-02-2021 17:13,null,null,6026b71f0a720f05a80002f0
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,12-02-2021 16:32,12-02-2021 16:32,null,12-02-2021 16:32,null,null,6026ada90a720f05a80002ed
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33,26-02-2021 23:27,26-02-2021 23:27,null,26-02-2021 23:27,null,17-08-2020 00:00,603983e20a7217c72c000138
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,26-02-2021 18:37,26-02-2021 18:37,null,26-02-2021 18:37,null,null,60393fef0a7217c72c0000ec
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,26-02-2021 14:42,26-02-2021 14:42,null,26-02-2021 14:42,null,null,603908dd0a7217c72c0000d4
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,26-02-2021 20:42,26-02-2021 20:42,null,26-02-2021 20:42,null,null,60395d3c0a7217c72c0000f9
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,26-02-2021 04:23,26-02-2021 04:23,null,26-02-2021 04:23,null,null,603877bb0a720fde10000074
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,26-02-2021 05:07,26-02-2021 05:07,null,26-02-2021 05:07,null,null,603882140a7217c72c00009c
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,26-02-2021 02:52,26-02-2021 02:52,null,26-02-2021 02:52,null,null,603862720a720fde1000006b
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,26-02-2021 11:52,26-02-2021 11:52,null,26-02-2021 11:52,null,null,6038e1020a720fde100000a4
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,26-02-2021 20:37,26-02-2021 20:37,null,26-02-2021 20:37,null,null,60395c0e0a720fde100000d7
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,26-02-2021 23:52,26-02-2021 23:52,null,26-02-2021 23:52,null,null,603989c30a720fde10000111
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33,26-02-2021 22:19,26-02-2021 22:19,null,26-02-2021 22:34,null,17-08-2020 00:00,603973f80a720fde100000e3
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,26-02-2021 17:27,26-02-2021 17:27,null,26-02-2021 17:27,null,null,60392f870a7217c72c0000e7
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,26-02-2021 14:27,26-02-2021 14:27,null,26-02-2021 14:27,null,null,603905540a720fde100000b3
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,26-02-2021 19:37,26-02-2021 19:37,null,26-02-2021 19:37,null,null,60394dff0a720fde100000d1
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,26-02-2021 17:17,26-02-2021 17:17,null,26-02-2021 17:17,null,null,60392d2d0a720fde100000c1
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,26-02-2021 23:07,26-02-2021 23:07,null,26-02-2021 23:07,null,null,60397f340a7217c72c000133
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,25.58,5fc961c3b8cfca11a077dd33,26-02-2021 22:38,26-02-2021 22:38,null,26-02-2021 22:38,null,09-02-2021 00:00,603978600a7217c72c00010b
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,26-02-2021 07:37,26-02-2021 07:37,null,26-02-2021 07:37,null,null,6038a5400a720fde10000088
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,26-02-2021 16:17,26-02-2021 16:17,null,26-02-2021 16:17,null,null,60391f210a7217c72c0000de
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,26-02-2021 03:27,26-02-2021 03:27,null,26-02-2021 03:27,null,null,60386aa50a7217c72c000091
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,26-02-2021 12:07,26-02-2021 12:07,null,26-02-2021 12:07,null,null,6038e4840a720fde100000a6
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,26-02-2021 11:37,26-02-2021 11:37,null,26-02-2021 11:37,null,null,6038dd7c0a7217c72c0000c0
25,COMPLETE_NONPARTNER_RECEIPT,25,1,FINISHED,3.99,5fc961c3b8cfca11a077dd33,26-02-2021 22:36,26-02-2021 22:36,26-02-2021 22:36,26-02-2021 22:36,26-02-2021 22:36,24-02-2021 00:00,603977e70a720fde100000e8
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,26-02-2021 13:07,26-02-2021 13:07,null,26-02-2021 13:07,null,null,6038f2950a7217c72c0000ca
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,26-02-2021 14:07,26-02-2021 14:07,null,26-02-2021 14:07,null,null,603900a60a720fde100000b1
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,26-02-2021 19:07,26-02-2021 19:07,null,26-02-2021 19:07,null,null,603946f60a720fde100000ce
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,26-02-2021 18:52,26-02-2021 18:52,null,26-02-2021 18:52,null,null,603943720a7217c72c0000ed
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,26-02-2021 15:07,26-02-2021 15:07,null,26-02-2021 15:07,null,null,60390eb50a720fde100000b7
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,26-02-2021 20:17,26-02-2021 20:17,null,26-02-2021 20:17,null,null,6039575d0a7217c72c0000f7
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,26-02-2021 10:17,26-02-2021 10:17,null,26-02-2021 10:17,null,null,6038cabd0a720fde1000009c
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33,27-02-2021 11:17,27-02-2021 11:17,null,27-02-2021 11:17,null,17-08-2020 00:00,603a2a470a720fde10000197
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33,27-02-2021 11:52,27-02-2021 11:52,null,27-02-2021 11:52,null,17-08-2020 00:00,603a327b0a7217c72c0001d1
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,27-02-2021 17:27,27-02-2021 17:27,null,27-02-2021 17:27,null,null,603a81090a720fde100001e0
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33,27-02-2021 14:17,27-02-2021 14:17,null,27-02-2021 14:17,null,17-08-2020 00:00,603a54770a720fde100001bd
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,27-02-2021 07:52,27-02-2021 07:52,null,27-02-2021 07:52,null,null,6039fa430a720fde10000174
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,27-02-2021 13:17,27-02-2021 13:17,null,27-02-2021 13:17,null,null,603a466f0a720fde100001ae
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33,27-02-2021 07:22,27-02-2021 07:22,null,27-02-2021 07:22,null,17-08-2020 00:00,6039f3340a720fde1000016f
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,27-02-2021 00:47,27-02-2021 00:47,null,27-02-2021 00:47,null,null,603996a70a7217c72c000145
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,27-02-2021 08:57,27-02-2021 08:57,null,27-02-2021 08:57,null,null,603a097e0a720fde10000180
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33,27-02-2021 03:37,27-02-2021 03:37,null,27-02-2021 03:37,null,17-08-2020 00:00,6039be770a720fde10000143
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,27-02-2021 13:22,27-02-2021 13:22,null,27-02-2021 13:22,null,null,603a479d0a7217c72c0001e7
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33,27-02-2021 05:12,27-02-2021 05:12,null,27-02-2021 05:12,null,17-08-2020 00:00,6039d4bc0a7217c72c000184
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,27-02-2021 08:17,27-02-2021 08:17,null,27-02-2021 08:17,null,null,603a001e0a7217c72c0001a0
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,27-02-2021 12:22,27-02-2021 12:22,null,27-02-2021 12:22,null,null,603a398a0a7217c72c0001da
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,27-02-2021 03:12,27-02-2021 03:12,null,27-02-2021 03:12,null,null,6039b8a20a7217c72c000164
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,27-02-2021 00:52,27-02-2021 00:52,null,27-02-2021 00:52,null,null,603997d20a720fde10000124
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,27-02-2021 09:52,27-02-2021 09:52,null,27-02-2021 09:52,null,null,603a16620a7217c72c0001b8
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,27-02-2021 18:32,27-02-2021 18:32,null,27-02-2021 18:32,null,null,603a90430a7217c72c000226
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33,27-02-2021 00:42,27-02-2021 00:42,null,27-02-2021 00:42,null,17-08-2020 00:00,603995740a720fde10000120
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33,27-02-2021 15:47,27-02-2021 15:47,null,27-02-2021 15:47,null,17-08-2020 00:00,603a698f0a720fde100001d1
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,27-02-2021 22:07,27-02-2021 22:07,null,27-02-2021 22:07,null,null,603ac2a60a720fde10000217
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33,27-02-2021 17:52,27-02-2021 17:52,null,27-02-2021 17:52,null,17-08-2020 00:00,603a86df0a720fde100001e3
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,27-02-2021 20:02,27-02-2021 20:02,null,27-02-2021 20:02,null,null,603aa55a0a7217c72c000233
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33,27-02-2021 07:42,27-02-2021 07:42,null,27-02-2021 07:42,null,17-08-2020 00:00,6039f7e30a7217c72c00019a
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,27-02-2021 16:27,27-02-2021 16:27,null,27-02-2021 16:27,null,null,603a72f60a7217c72c000206
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,27-02-2021 16:17,27-02-2021 16:17,null,27-02-2021 16:17,null,null,603a70a10a720fde100001d9
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33,27-02-2021 20:27,27-02-2021 20:27,null,27-02-2021 20:27,null,17-08-2020 00:00,603aab2f0a7217c72c00023a
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,27-02-2021 21:47,27-02-2021 21:47,null,27-02-2021 21:47,null,null,603abdf60a7217c72c00024d
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,27-02-2021 17:47,27-02-2021 17:47,null,27-02-2021 17:47,null,null,603a85b70a720fde100001e2
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,27-02-2021 10:42,27-02-2021 10:42,null,27-02-2021 10:42,null,null,603a221b0a7217c72c0001c1
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33,28-02-2021 13:27,28-02-2021 13:27,null,28-02-2021 13:27,null,17-08-2020 00:00,603b9a3f0a720fde100002d3
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,28-02-2021 13:22,28-02-2021 13:22,null,28-02-2021 13:22,null,null,603b991b0a720fde100002d2
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,28-02-2021 19:37,28-02-2021 19:37,null,28-02-2021 19:37,null,null,603bf0fe0a7217c72c00034f
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,28-02-2021 11:17,28-02-2021 11:17,null,28-02-2021 11:17,null,null,603b7bcf0a7217c72c0002ec
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33,28-02-2021 01:27,28-02-2021 01:27,null,28-02-2021 01:27,null,17-08-2020 00:00,603af1800a7217c72c00027b
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33,28-02-2021 23:22,28-02-2021 23:22,null,28-02-2021 23:22,null,17-08-2020 00:00,603c25b30a720fde1000035b
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,28-02-2021 04:12,28-02-2021 04:12,null,28-02-2021 04:12,null,null,603b18350a7217c72c00029e
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,28-02-2021 11:27,28-02-2021 11:27,null,28-02-2021 11:27,null,null,603b7e260a720fde100002b8
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,28-02-2021 01:22,28-02-2021 01:22,null,28-02-2021 01:22,null,null,603af05c0a7217c72c00027a
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33,28-02-2021 05:37,28-02-2021 05:37,null,28-02-2021 05:37,null,17-08-2020 00:00,603b2c1a0a7217c72c0002a9
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33,28-02-2021 17:22,28-02-2021 17:22,null,28-02-2021 17:22,null,17-08-2020 00:00,603bd1570a7217c72c000337
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33,28-02-2021 17:07,28-02-2021 17:07,null,28-02-2021 17:07,null,17-08-2020 00:00,603bcdd00a7217c72c000335
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33,28-02-2021 03:17,28-02-2021 03:17,null,28-02-2021 03:17,null,17-08-2020 00:00,603b0b4a0a720fde1000024e
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,28-02-2021 01:52,28-02-2021 01:52,null,28-02-2021 01:52,null,null,603af7660a7217c72c000280
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,28-02-2021 04:22,28-02-2021 04:22,null,28-02-2021 04:22,null,null,603b1a8c0a720fde1000025d
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33,28-02-2021 18:07,28-02-2021 18:07,null,28-02-2021 18:07,null,17-08-2020 00:00,603bdbe10a7217c72c00033e
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33,28-02-2021 10:57,28-02-2021 10:57,null,28-02-2021 10:57,null,17-08-2020 00:00,603b77170a7217c72c0002e6
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33,28-02-2021 08:07,28-02-2021 08:07,null,28-02-2021 08:07,null,17-08-2020 00:00,603b4f3f0a7217c72c0002c9
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33,28-02-2021 21:27,28-02-2021 21:27,null,28-02-2021 21:27,null,17-08-2020 00:00,603c0ac20a7217c72c00035c
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,28-02-2021 06:27,28-02-2021 06:27,null,28-02-2021 06:27,null,null,603b37d80a7217c72c0002b3
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,28-02-2021 19:52,28-02-2021 19:52,null,28-02-2021 19:52,null,null,603bf4830a720fde10000320
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33,28-02-2021 02:12,28-02-2021 02:12,null,28-02-2021 02:12,null,17-08-2020 00:00,603afc0e0a720fde10000243
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,28-02-2021 05:12,28-02-2021 05:12,null,28-02-2021 05:12,null,null,603b26430a720fde1000026c
25,COMPLETE_NONPARTNER_RECEIPT,25,2,REJECTED,34.96,5fc961c3b8cfca11a077dd33,28-02-2021 00:12,28-02-2021 00:12,null,28-02-2021 00:12,null,17-08-2020 00:00,603adfeb0a7217c72c000265
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,28-02-2021 00:02,28-02-2021 00:02,null,28-02-2021 00:02,null,null,603add9a0a7217c72c000263
0,null,0,null,SUBMITTED,null,5fc961c3b8cfca11a077dd33,28-02-2021 14:42,28-02-2021 14:42,null,28-02-2021 14:42,null,null,603babdb0a720fde100002e1
